"start","end","type"
"2305843009214444147","2305843009214444148","AST"
"2305843009214444147","2305843009214444149","AST"
"2305843009214444147","2305843009214444150","AST"
"2305843009214444147","2305843009214444153","AST"
"2305843009214444150","2305843009214444151","AST"
"2305843009214444150","2305843009214444152","AST"
"2305843009214444154","2305843009214444155","AST"
"2305843009214444154","2305843009214444162","AST"
"2305843009214444155","2305843009214444156","AST"
"2305843009214444155","2305843009214444159","AST"
"2305843009214444156","2305843009214444157","AST"
"2305843009214444156","2305843009214444158","AST"
"2305843009214444159","2305843009214444160","AST"
"2305843009214444159","2305843009214444161","AST"
"2305843009214444162","2305843009214444163","AST"
"2305843009214444164","2305843009214444165","AST"
"2305843009214444164","2305843009214444168","AST"
"2305843009214444165","2305843009214444166","AST"
"2305843009214444165","2305843009214444167","AST"
"2305843009214444170","2305843009214444171","AST"
"2305843009214444170","2305843009214444174","AST"
"2305843009214444171","2305843009214444172","AST"
"2305843009214444171","2305843009214444173","AST"
"2305843009214444174","2305843009214444175","AST"
"2305843009214444175","2305843009214444176","AST"
"2305843009214444177","2305843009214444178","AST"
"2305843009214444177","2305843009214444181","AST"
"2305843009214444178","2305843009214444179","AST"
"2305843009214444178","2305843009214444180","AST"
"2305843009214444181","2305843009214444182","AST"
"2305843009214444182","2305843009214444183","AST"
"2305843009214444184","2305843009214444185","AST"
"2305843009214444184","2305843009214444186","AST"
"2305843009214444186","2305843009214444187","AST"
"2305843009214444188","2305843009214444189","AST"
"2305843009214444188","2305843009214444190","AST"
"2305843009214444188","2305843009214444193","AST"
"2305843009214444188","2305843009214444194","AST"
"2305843009214444188","2305843009214444197","AST"
"2305843009214444190","2305843009214444191","AST"
"2305843009214444190","2305843009214444192","AST"
"2305843009214444194","2305843009214444195","AST"
"2305843009214444194","2305843009214444196","AST"
"2305843009214444197","2305843009214444198","AST"
"2305843009214444197","2305843009214444201","AST"
"2305843009214444198","2305843009214444199","AST"
"2305843009214444199","2305843009214444200","AST"
"2305843009214444201","2305843009214444202","AST"
"2305843009214444201","2305843009214444204","AST"
"2305843009214444202","2305843009214444203","AST"
"2305843009214444204","2305843009214444205","AST"
"2305843009214444038","2305843009214444041","CFG"
"2305843009214444041","2305843009214444047","CFG"
"2305843009214444047","2305843009214444051","CFG"
"2305843009214444051","2305843009214444055","CFG"
"2305843009214444055","2305843009214444065","CFG"
"2305843009214444063","2305843009214444171","CFG"
"2305843009214444063","2305843009214444073","CFG"
"2305843009214444064","2305843009214444063","CFG"
"2305843009214444065","2305843009214444068","CFG"
"2305843009214444068","2305843009214444064","CFG"
"2305843009214444073","2305843009214444078","CFG"
"2305843009214444076","2305843009214444083","CFG"
"2305843009214444078","2305843009214444076","CFG"
"2305843009214444083","2305843009214444171","CFG"
"2305843009214444083","2305843009214444089","CFG"
"2305843009214444088","2305843009214444097","CFG"
"2305843009214444089","2305843009214444092","CFG"
"2305843009214444092","2305843009214444088","CFG"
"2305843009214444094","2305843009214444103","CFG"
"2305843009214444095","2305843009214444094","CFG"
"2305843009214444097","2305843009214444095","CFG"
"2305843009214444099","2305843009214444109","CFG"
"2305843009214444100","2305843009214444099","CFG"
"2305843009214444101","2305843009214444104","CFG"
"2305843009214444103","2305843009214444101","CFG"
"2305843009214444104","2305843009214444100","CFG"
"2305843009214444106","2305843009214444118","CFG"
"2305843009214444107","2305843009214444110","CFG"
"2305843009214444109","2305843009214444107","CFG"
"2305843009214444110","2305843009214444106","CFG"
"2305843009214444113","2305843009214444171","CFG"
"2305843009214444113","2305843009214444128","CFG"
"2305843009214444115","2305843009214444113","CFG"
"2305843009214444117","2305843009214444121","CFG"
"2305843009214444118","2305843009214444119","CFG"
"2305843009214444119","2305843009214444117","CFG"
"2305843009214444121","2305843009214444115","CFG"
"2305843009214444126","2305843009214444171","CFG"
"2305843009214444126","2305843009214444135","CFG"
"2305843009214444128","2305843009214444126","CFG"
"2305843009214444133","2305843009214444140","CFG"
"2305843009214444135","2305843009214444133","CFG"
"2305843009214444140","2305843009214444171","CFG"
"2305843009214444140","2305843009214444150","CFG"
"2305843009214444145","2305843009214444156","CFG"
"2305843009214444147","2305843009214444145","CFG"
"2305843009214444150","2305843009214444147","CFG"
"2305843009214444155","2305843009214444171","CFG"
"2305843009214444155","2305843009214444165","CFG"
"2305843009214444156","2305843009214444155","CFG"
"2305843009214444156","2305843009214444159","CFG"
"2305843009214444159","2305843009214444155","CFG"
"2305843009214444164","2305843009214444065","CFG"
"2305843009214444164","2305843009214444171","CFG"
"2305843009214444165","2305843009214444164","CFG"
"2305843009214444171","2305843009214444175","CFG"
"2305843009214444171","2305843009214444178","CFG"
"2305843009214444175","2305843009214444178","CFG"
"2305843009214444178","2305843009214444182","CFG"
"2305843009214444178","2305843009214444187","CFG"
"2305843009214444178","2305843009214444190","CFG"
"2305843009214444182","2305843009214444187","CFG"
"2305843009214444182","2305843009214444190","CFG"
"2305843009214444187","2305843009214444190","CFG"
"2305843009214444190","2305843009214444194","CFG"
"2305843009214444194","2305843009214444199","CFG"
"2305843009214444198","2305843009214444206","CFG"
"2305843009214444198","2305843009214444202","CFG"
"2305843009214444199","2305843009214444198","CFG"
"2305843009214444202","2305843009214444204","CFG"
"2305843009214444204","2305843009214444206","CFG"
"2305843009214444034","2305843009214444038","CFG"
"2305843009214444063","2305843009214444078","CDG"
"2305843009214444063","2305843009214444073","CDG"
"2305843009214444063","2305843009214444076","CDG"
"2305843009214444063","2305843009214444083","CDG"
"2305843009214444083","2305843009214444115","CDG"
"2305843009214444083","2305843009214444094","CDG"
"2305843009214444083","2305843009214444088","CDG"
"2305843009214444083","2305843009214444097","CDG"
"2305843009214444083","2305843009214444095","CDG"
"2305843009214444083","2305843009214444119","CDG"
"2305843009214444083","2305843009214444107","CDG"
"2305843009214444083","2305843009214444121","CDG"
"2305843009214444083","2305843009214444118","CDG"
"2305843009214444083","2305843009214444109","CDG"
"2305843009214444083","2305843009214444100","CDG"
"2305843009214444083","2305843009214444092","CDG"
"2305843009214444083","2305843009214444103","CDG"
"2305843009214444083","2305843009214444113","CDG"
"2305843009214444083","2305843009214444101","CDG"
"2305843009214444083","2305843009214444106","CDG"
"2305843009214444083","2305843009214444104","CDG"
"2305843009214444083","2305843009214444110","CDG"
"2305843009214444083","2305843009214444089","CDG"
"2305843009214444083","2305843009214444117","CDG"
"2305843009214444083","2305843009214444099","CDG"
"2305843009214444113","2305843009214444126","CDG"
"2305843009214444113","2305843009214444128","CDG"
"2305843009214444126","2305843009214444133","CDG"
"2305843009214444126","2305843009214444135","CDG"
"2305843009214444126","2305843009214444140","CDG"
"2305843009214444140","2305843009214444155","CDG"
"2305843009214444140","2305843009214444145","CDG"
"2305843009214444140","2305843009214444156","CDG"
"2305843009214444140","2305843009214444147","CDG"
"2305843009214444140","2305843009214444150","CDG"
"2305843009214444155","2305843009214444165","CDG"
"2305843009214444155","2305843009214444164","CDG"
"2305843009214444155","2305843009214444068","CDG"
"2305843009214444155","2305843009214444063","CDG"
"2305843009214444155","2305843009214444064","CDG"
"2305843009214444155","2305843009214444065","CDG"
"2305843009214444156","2305843009214444159","CDG"
"2305843009214444171","2305843009214444175","CDG"
"2305843009214444178","2305843009214444182","CDG"
"2305843009214444198","2305843009214444202","CDG"
"2305843009214444198","2305843009214444204","CDG"
"2305843009214444207","2305843009214444208","AST"
"2305843009214444207","2305843009214444238","AST"
"2305843009214444208","2305843009214444209","AST"
"2305843009214444208","2305843009214444210","AST"
"2305843009214444208","2305843009214444211","AST"
"2305843009214444208","2305843009214444214","AST"
"2305843009214444208","2305843009214444217","AST"
"2305843009214444208","2305843009214444220","AST"
"2305843009214444211","2305843009214444212","AST"
"2305843009214444211","2305843009214444213","AST"
"2305843009214444214","2305843009214444215","AST"
"2305843009214444214","2305843009214444216","AST"
"2305843009214444217","2305843009214444218","AST"
"2305843009214444217","2305843009214444219","AST"
"2305843009214444220","2305843009214444221","AST"
"2305843009214444220","2305843009214444222","AST"
"2305843009214444220","2305843009214444225","AST"
"2305843009214444220","2305843009214444226","AST"
"2305843009214444220","2305843009214444229","AST"
"2305843009214444222","2305843009214444223","AST"
"2305843009214444222","2305843009214444224","AST"
"2305843009214444226","2305843009214444227","AST"
"2305843009214444226","2305843009214444228","AST"
"2305843009214444229","2305843009214444230","AST"
"2305843009214444229","2305843009214444233","AST"
"2305843009214444230","2305843009214444231","AST"
"2305843009214444231","2305843009214444232","AST"
"2305843009214444233","2305843009214444234","AST"
"2305843009214444233","2305843009214444236","AST"
"2305843009214444234","2305843009214444235","AST"
"2305843009214444236","2305843009214444237","AST"
"2305843009214444211","2305843009214444214","CFG"
"2305843009214444214","2305843009214444217","CFG"
"2305843009214444217","2305843009214444222","CFG"
"2305843009214444222","2305843009214444226","CFG"
"2305843009214444226","2305843009214444231","CFG"
"2305843009214444230","2305843009214444238","CFG"
"2305843009214444230","2305843009214444234","CFG"
"2305843009214444231","2305843009214444230","CFG"
"2305843009214444234","2305843009214444236","CFG"
"2305843009214444236","2305843009214444238","CFG"
"2305843009214444207","2305843009214444211","CFG"
"2305843009214444230","2305843009214444236","CDG"
"2305843009214444230","2305843009214444234","CDG"
"2305843009214444239","2305843009214444240","AST"
"2305843009214444239","2305843009214444242","AST"
"2305843009214444240","2305843009214444241","AST"
"2305843009214444241","2305843009214444242","CFG"
"2305843009214444239","2305843009214444241","CFG"
"2305843009214444243","2305843009214444244","AST"
"2305843009214444243","2305843009214444245","AST"
"2305843009214444243","2305843009214444246","AST"
"2305843009214444243","2305843009214444264","AST"
"2305843009214444246","2305843009214444247","AST"
"2305843009214444246","2305843009214444252","AST"
"2305843009214444246","2305843009214444254","AST"
"2305843009214444246","2305843009214444255","AST"
"2305843009214444246","2305843009214444257","AST"
"2305843009214444246","2305843009214444259","AST"
"2305843009214444246","2305843009214444260","AST"
"2305843009214444246","2305843009214444262","AST"
"2305843009214444247","2305843009214444248","AST"
"2305843009214444248","2305843009214444249","AST"
"2305843009214444248","2305843009214444250","AST"
"2305843009214444250","2305843009214444251","AST"
"2305843009214444252","2305843009214444253","AST"
"2305843009214444255","2305843009214444256","AST"
"2305843009214444257","2305843009214444258","AST"
"2305843009214444260","2305843009214444261","AST"
"2305843009214444262","2305843009214444263","AST"
"2305843009214444247","2305843009214444252","CFG"
"2305843009214444248","2305843009214444247","CFG"
"2305843009214444249","2305843009214444250","CFG"
"2305843009214444250","2305843009214444248","CFG"
"2305843009214444252","2305843009214444254","CFG"
"2305843009214444254","2305843009214444255","CFG"
"2305843009214444255","2305843009214444257","CFG"
"2305843009214444257","2305843009214444259","CFG"
"2305843009214444259","2305843009214444260","CFG"
"2305843009214444260","2305843009214444262","CFG"
"2305843009214444262","2305843009214444264","CFG"
"2305843009214444243","2305843009214444249","CFG"
"2415645057272227078","2415645057272227079","AST"
"2415645057272227078","2415645057272227267","AST"
"2415645057272227079","2415645057272227080","AST"
"2415645057272227079","2415645057272227081","AST"
"2415645057272227079","2415645057272227082","AST"
"2415645057272227079","2415645057272227086","AST"
"2415645057272227079","2415645057272227087","AST"
"2415645057272227079","2415645057272227091","AST"
"2415645057272227079","2415645057272227092","AST"
"2415645057272227079","2415645057272227095","AST"
"2415645057272227079","2415645057272227098","AST"
"2415645057272227079","2415645057272227252","AST"
"2415645057272227082","2415645057272227083","AST"
"2415645057272227082","2415645057272227084","AST"
"2415645057272227084","2415645057272227085","AST"
"2415645057272227087","2415645057272227088","AST"
"2415645057272227087","2415645057272227089","AST"
"2415645057272227089","2415645057272227090","AST"
"2415645057272227092","2415645057272227093","AST"
"2415645057272227092","2415645057272227094","AST"
"2415645057272227095","2415645057272227096","AST"
"2415645057272227095","2415645057272227097","AST"
"2415645057272227098","2415645057272227099","AST"
"2415645057272227098","2415645057272227100","AST"
"2415645057272227098","2415645057272227104","AST"
